Season,Name,Tm,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,playerId
2023,"Adam Frazier","BAL",19,52,48,12,10,2,0,0,7,4,1,0,10,1,1,1,0,2,1,0.25,15223
2023,"Austin Wynns","COL",9,29,25,3,1,2,0,0,1,0,2,0,5,0,0,2,1,0,0,0.12,15271
2023,"Mike Tauchman","CHC",23,92,76,18,13,3,0,2,16,8,15,0,17,0,1,0,2,2,0,0.236842105,15274
2023,"Garrett Cooper","SDP",21,66,60,17,11,5,0,1,6,6,5,0,17,1,0,0,4,0,0,0.283333333,15279
2023,"Jeff McNeil","NYM",29,125,117,36,28,5,0,3,18,13,5,0,11,2,1,0,0,3,0,0.307692307,15362
2023,"Hunter Renfroe","LAA",27,96,88,17,9,6,0,2,8,9,7,0,25,1,0,0,2,0,0,0.193181818,15464
2023,"J.P. Crawford","SEA",17,82,64,18,12,3,0,3,18,8,16,0,18,1,1,0,1,1,0,0.28125,15491
2023,"Amed Rosario","LAD",25,75,71,14,7,3,1,3,10,13,4,0,10,0,0,0,2,3,1,0.197183098,15518
2023,"Mike Ford","SEA",16,52,42,9,6,1,0,2,6,4,7,0,11,3,0,0,0,0,0,0.214285714,15585
2023,"Aaron Judge","NYY",28,117,97,19,9,1,0,9,16,14,20,0,35,0,0,0,1,0,0,0.195876288,15640
2023,"Dominic Smith","WSN",22,87,79,18,14,3,0,1,7,5,7,0,17,1,0,0,1,1,0,0.227848101,15653
2023,"Billy McKinney","NYY",14,46,38,7,6,0,0,1,6,3,7,0,14,0,1,0,0,0,0,0.184210526,15654
2023,"Reese McGuire","BOS",16,46,42,15,11,3,0,1,2,4,2,0,10,0,1,0,0,1,0,0.357142857,15674
2023,"Jose Abreu","HOU",12,54,48,9,7,1,0,1,6,6,4,0,12,2,0,0,0,0,0,0.1875,15676
2023,"Rowdy Tellez","MIL",7,21,16,5,3,1,0,1,1,8,4,0,4,0,1,0,1,0,0,0.3125,15679
2023,"Tyler O'Neill","STL",22,84,73,14,5,4,0,5,7,6,11,0,19,0,0,0,2,2,0,0.191780821,15711
2023,"Aledmys Diaz","OAK",16,48,41,12,5,5,0,2,4,6,5,1,12,1,1,0,1,0,0,0.292682926,15937
2023,"Willy Adames","MIL",24,103,92,22,15,3,0,4,13,14,10,0,27,1,0,0,1,0,0,0.239130434,15986
2023,"Cody Bellinger","CHC",27,113,105,34,22,7,0,5,20,31,6,1,15,0,2,0,0,6,1,0.323809523,15998
2023,"Austin Slater","SFG",21,40,35,7,5,2,0,0,6,2,5,0,13,0,0,0,2,0,0,0.2,16153
2023,"J.D. Davis","SFG",26,97,89,18,13,4,0,1,9,8,4,0,29,2,1,0,3,0,0,0.202247191,16219
2023,"Trea Turner","PHI",27,117,108,36,17,9,1,9,23,26,7,0,21,1,1,0,3,2,0,0.333333333,16252
2023,"Pablo Reyes","BOS",20,78,71,22,15,5,0,2,16,9,5,0,8,0,1,1,1,4,1,0.309859154,16357
2023,"Michael Conforto","SFG",20,70,60,18,14,2,0,2,10,3,10,2,14,0,0,0,2,0,0,0.3,16376
2023,"Jordan Luplow","MIN",16,42,37,7,4,2,0,1,3,2,4,0,11,1,0,0,1,2,0,0.189189189,16424
2023,"Thairo Estrada","SFG",23,101,96,27,20,6,0,1,7,10,3,0,26,1,1,0,2,1,0,0.28125,16426
2023,"Christian Arroyo","BOS",2,7,7,1,0,1,0,0,0,2,0,0,1,0,0,0,2,0,0,0.142857142,16434
2023,"Ryan O'Hearn","BAL",24,73,71,19,13,3,1,2,8,9,2,0,17,0,0,0,0,3,0,0.267605633,16442
2023,"Kyle Schwarber","PHI",26,121,94,20,7,3,0,10,22,20,25,1,32,1,1,0,1,0,0,0.212765957,16478
2023,"Forrest Wall","ATL",2,4,4,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0.25,16496
2023,"Matt Chapman","TOR",21,82,76,15,11,3,0,1,4,6,5,0,29,1,0,0,0,0,0,0.197368421,16505
2023,"Isiah Kiner-Falefa","NYY",22,84,78,17,13,3,0,1,8,7,6,0,18,0,0,0,3,1,1,0.217948717,16512
2023,"Mauricio Dubon","HOU",19,66,59,20,13,5,0,2,11,10,5,0,9,1,1,0,0,1,0,0.33898305,16530
2023,"Danny Jansen","TOR",15,63,49,11,6,3,0,2,8,5,7,0,10,7,0,0,0,0,0,0.224489795,16535
2023,"Ozzie Albies","ATL",16,80,74,25,17,3,1,4,12,16,4,0,16,1,1,0,0,4,0,0.337837837,16556
2023,"Connor Joe","PIT",21,88,72,19,9,8,0,2,13,8,13,0,18,2,1,0,0,0,0,0.263888888,16572
2023,"Yandy Diaz","TBR",23,110,101,36,26,7,0,3,17,15,7,0,17,2,0,0,3,0,0,0.356435643,16578
2023,"Luis Urias","BOS",17,66,54,12,8,2,0,2,8,11,9,0,13,2,0,0,2,0,0,0.222222222,16622
2023,"Greg Allen","NYY",7,6,5,2,1,1,0,0,1,0,0,0,2,1,0,0,0,2,0,0.4,16623
2023,"Brian O'Keefe","SEA",5,15,13,1,0,1,0,0,0,2,2,0,7,0,0,0,1,0,0,0.076923076,16680
2023,"Jonah Heim","TEX",12,43,40,6,5,0,0,1,2,6,3,0,11,0,0,0,1,0,0,0.15,16930
2023,"Lane Thomas","WSN",27,116,103,25,14,6,1,4,18,12,8,0,32,3,2,0,0,5,1,0.242718446,16939
2023,"Gleyber Torres","NYY",28,122,107,35,20,8,0,7,17,13,13,0,19,2,0,0,8,5,0,0.327102803,16997
2023,"Edmundo Sosa","PHI",10,36,31,9,6,1,1,1,5,3,0,0,10,5,0,0,0,0,0,0.29032258,17022
2023,"Alex Verdugo","BOS",26,109,101,30,19,6,0,5,17,12,6,0,18,0,2,0,1,0,1,0.297029702,17027
2023,"Jose Herrera","ARI",9,28,23,4,4,0,0,0,2,1,4,0,4,0,0,1,0,0,0,0.173913043,17040
2023,"Ramon Laureano","2 Tms",21,82,72,16,10,4,0,2,9,9,8,0,19,2,0,0,2,1,0,0.222222222,17128
2023,"Chad Wallach","LAA",9,22,21,3,2,0,1,0,1,1,1,0,8,0,0,0,1,0,0,0.142857142,17161
2023,"Yoan Moncada","CHW",25,99,93,26,16,8,0,2,8,12,6,0,30,0,0,0,3,0,0,0.279569892,17232
2023,"Jorge Mateo","BAL",13,35,34,7,4,1,1,1,7,1,1,0,4,0,0,0,1,2,0,0.205882352,17273
2023,"Michael Chavis","WSN",10,30,29,7,5,1,0,1,4,1,1,0,9,0,0,0,2,1,0,0.24137931,17321
2023,"Cole Tucker","COL",3,8,7,3,3,0,0,0,2,2,1,0,2,0,0,0,0,0,0,0.428571428,17326
2023,"Willi Castro","MIN",11,39,35,7,2,4,1,0,4,3,2,0,8,1,1,0,2,3,0,0.2,17338
2023,"Rafael Devers","BOS",26,112,96,26,17,5,0,4,17,13,12,1,17,4,0,0,3,0,0,0.270833333,17350
2023,"Jose Siri","TBR",23,73,68,14,7,3,0,4,12,12,4,0,29,1,0,0,0,3,0,0.205882352,17452
2023,"Eloy Jimenez","CHW",23,87,80,21,17,2,0,2,8,6,6,1,13,0,1,0,2,0,0,0.2625,17484
2023,"Myles Straw","CLE",20,67,59,15,14,0,0,1,7,5,5,0,8,0,0,3,0,4,1,0.254237288,17620
2023,"Alex Bregman","HOU",28,132,110,35,21,9,1,4,21,21,18,0,22,4,0,0,3,0,0,0.318181818,17678
2023,"Kevin Newman","CIN",8,25,23,4,3,1,0,0,3,0,1,0,5,1,0,0,1,1,0,0.173913043,17696
2023,"Matt Beaty","KCR",19,53,46,11,8,3,0,0,6,1,5,0,10,2,0,0,1,0,0,0.239130434,17710
2023,"DJ Stewart","NYM",23,76,66,20,8,4,0,8,10,16,6,0,22,2,0,1,2,0,0,0.303030303,17766
