Season,Month,Name,Tm,IP,TBF,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,xFIP,playerId
2021,"Aug","Jose Quintana","LAA",1.1,11,6.75000002,0,1,6.75000002,0.09090909,0,0.09090909,0.636363636,5.25000001,0.66666667,0.17857143,11.420034143092042,4.316577315216631,11423
2021,"Aug","Robbie Ray","TOR",41,154,11.41463415,1.75609756,6.5,0.43902439,0.33766234,0.05194805,0.28571429,0.1875,0.85365854,0.27472527,0.84337349,1.9261316834426514,2.927247800768876,11486
2021,"Aug","Jameson Taillon","NYY",31,129,9.58064516,2.61290323,3.66666667,1.74193548,0.25581395,0.06976744,0.18604651,0.247863247,1.22580645,0.2875,0.58823529,4.52487283214446,4.228425184949752,11674
2021,"Aug","Matt Harvey","BAL",25,111,7.56,2.88,2.625,2.16,0.18918919,0.07207207,0.11711712,0.267326732,1.4,0.28378378,0.6993007,5.810034122467041,5.089566614627838,11713
2021,"Aug","Drew Smyly","ATL",23.2,103,9.88732394,1.52112676,6.5,3.42253521,0.25242718,0.03883495,0.21359223,0.291666666,1.35211268,0.3015873,0.83333333,6.550315812131791,3.1722146009892094,11760
2021,"Aug","Taijuan Walker","NYM",30.1,118,5.93406593,2.37362637,2.5,2.07692308,0.16949153,0.06779661,0.10169492,0.2,0.98901099,0.18072289,0.74257426,5.64256159526622,5.376353461709756,11836
2021,"Aug","Kyle Hendricks","CHC",27.2,127,7.48192771,2.92771084,2.55555556,1.95180723,0.18110236,0.07086614,0.11023622,0.327433628,1.6626506,0.36046512,0.61576355,5.6278654474721215,4.78552421592012,12049
2021,"Aug","Chris Bassitt","OAK",14,53,9.64285714,1.28571429,7.5,0,0.28301887,0.03773585,0.24528302,0.215686274,0.92857143,0.30555556,0.69230769,1.455748408181327,2.9680588024003165,12304
2021,"Aug","Adrian Houser","MIL",14.2,63,6.13636363,6.13636363,1,0,0.15873016,0.15873016,0,0.18,1.29545455,0.225,0.68181818,4.465488667627165,5.548165426878787,12718
2021,"Aug","Sonny Gray","CIN",27.2,114,9.10843373,3.90361446,2.33333333,0.3253012,0.24561404,0.10526316,0.14035088,0.175257731,1.04819277,0.22535211,0.74324324,3.133889544158143,4.003224652187088,12768
2021,"Aug","Tyler Anderson","SEA",28.2,119,6.90697674,0.94186047,7.33333333,1.25581395,0.18487395,0.02521008,0.15966387,0.263157894,1.15116279,0.28888889,0.87591241,3.7630573782120385,4.534099563589725,12880
